"Term","Section ID","Course Title","Instructor","Max","Status","CU","Meeting","Location","Part of Term","Description","Crosslist","Crosslist Primary","Prerequisites","Corequisites","Division","Departmental Website","Registration","Course (Canvas) URL","Syllabi URL","3 Yr Avg Course Rating"
"202610","OIDD6910407","Negotiations","Eric Max","48","A","1","01/20/2026 - 04/23/2026 MW 0145PM - 0314PM","JMHH F65","Wharton Grad Full Semester","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills. Cross-listed with MGMT 6910/OIDD 6910/LGST 8060. Format: Lecture, class discussion, simulation/role play, and video demonstrations. Materials: Textbook and course pack.","S","LGST8060407","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1908663","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6910",""
"202610","OIDD6910409","Negotiations","Eric Max","48","A","1","01/20/2026 - 04/23/2026 MW 0330PM - 0459PM","JMHH G50","Wharton Grad Full Semester","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills. Cross-listed with MGMT 6910/OIDD 6910/LGST 8060. Format: Lecture, class discussion, simulation/role play, and video demonstrations. Materials: Textbook and course pack.","S","LGST8060409","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1908664","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6910",""
"202610","OIDD6910411","Negotiations","Zachary Herrmann","48","A","1","01/20/2026 - 04/23/2026 TR 1015AM - 1144AM","JMHH F70","Wharton Grad Full Semester","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills. Cross-listed with MGMT 6910/OIDD 6910/LGST 8060. Format: Lecture, class discussion, simulation/role play, and video demonstrations. Materials: Textbook and course pack.","S","LGST8060411","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1909413","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6910",""
"202610","OIDD6910412","Negotiations","Zachary Herrmann","48","A","1","01/20/2026 - 04/23/2026 T 0330PM - 0629PM","JMHH 265","Wharton Grad Full Semester","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills. Cross-listed with MGMT 6910/OIDD 6910/LGST 8060. Format: Lecture, class discussion, simulation/role play, and video demonstrations. Materials: Textbook and course pack.","S","LGST8060412","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1909414","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6910",""
"202610","OIDD6910413","Negotiations","Rachel Arnett","48","A","1","01/20/2026 - 04/23/2026 TR 1200PM - 0129PM","JMHH F65","Wharton Grad Full Semester","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills. Cross-listed with MGMT 6910/OIDD 6910/LGST 8060. Format: Lecture, class discussion, simulation/role play, and video demonstrations. Materials: Textbook and course pack.","S","LGST8060413","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1909219","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6910",""
"202610","OIDD6910414","Negotiations","Rachel Arnett","48","A","1","01/20/2026 - 04/23/2026 TR 0145PM - 0314PM","JMHH F65","Wharton Grad Full Semester","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills. Cross-listed with MGMT 6910/OIDD 6910/LGST 8060. Format: Lecture, class discussion, simulation/role play, and video demonstrations. Materials: Textbook and course pack.","S","LGST8060414","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1909219","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6910",""
"202610","OIDD6910701","Negotiations","Nazli Bhatia","60","A","1","","WHRT RM","WEMBA East Year 2","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills. Cross-listed with MGMT 6910/OIDD 6910/LGST 8060. Format: Lecture, class discussion, simulation/role play, and video demonstrations. Materials: Textbook and course pack.","S","LGST8060701","","","WX","OIDD","","https://canvas.upenn.edu/courses/1910710","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6910",""
"202610","OIDD6910751","Negotiations","Morvarid Taheripour","80","A","1","","WHRT RM","WEMBA West Year 2","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills. Cross-listed with MGMT 6910/OIDD 6910/LGST 8060. Format: Lecture, class discussion, simulation/role play, and video demonstrations. Materials: Textbook and course pack.","S","LGST8060751","","","WX","OIDD","","https://canvas.upenn.edu/courses/1910726","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6910",""
"202610","OIDD6920701","Advanced Negotiation","Maurice Schweitzer","78","A","0.5","","WHRT RM","1 Week Intensive","This is a course the builds on the basic Negotiation course. In this course, we explore a wide range of negotiation topics from crisis and hostage negotiations, to the role of emotions including anxiety, envy and anger in negotiations, to backlash effects for women in negotiations, and the role of alcohol in negotiations. We will survey many aspects of current negotiation research, discuss historic negotiation cases, and students will participate in role-play exercises. Many of the role play exercises will involve multi-party negotiations and afford opportunities to hone skills in team-based negotiations.","P","OIDD6920701","","","WX","OIDD","","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6920","2.502000"
"202610","OIDD6930751","Influence","Byrom Massey","78","A","0.5","","WHRT RM","Fall/Spring 1st 7 Wk","Building, protecting and using influence is critical for achieving your goals. This requires good personal decision making as well as understanding others' decision-making, proficiency at the negotiation table as well as with the tacit negotiations before and after sitting at the table. In this course, we focus on building your facility with a wide range of influence tools to help with these efforts. Topics include power and status, informal networks, coalitions and persuasion.","P","OIDD6930751","","","WX","OIDD","","https://canvas.upenn.edu/courses/1912269","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6930","3.413888"
"202610","OIDD6990701","Advanced Topics","Serguei Netessine","52","A","0.5","","WHRT RM","1 Week Intensive","OIDD 699 is an advanced topics and experimental course. For Spring 2023, the Choice Architecture Lab is a course that will empower you to apply behavioral science concepts and methods outside the classroom for real-world impact in organizations. It’s one thing to learn about decision heuristics and biases, choice architecture tools, and nudging in the classroom. It’s an entirely other thing to successfully apply these insights and methods to real-world problems. This semester-long lab is designed to give students hands-on experience, pairing small teams of students with external organizations (a mix of for-profit and nonprofit, large-scale and startup companies) in mini-consulting engagements and providing coaching along the way. Students will be researching, observing, writing, listening, debating, creating, testing, analyzing, and presenting—all to implement a real and valuable change in the assigned organization’s world. Lectures and working sessions will focus on reviewing core decision and behavioral science concepts, sharing more about their nuances and complexities, tackling common challenges in applying them in the “real world”, and strengthening skills in running experiments. Class activities will be highly hands-on, including games, debates, and mini-hackathons. Where applicable, practitioners and experts will visit class to share their stories and give advice on student projects. Students interested in applying behavioral science to their professional work within their post-Wharton career are encouraged to apply for this course.","P","OIDD6990701","","","WX","OIDD","","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD6990","2.720000"
"202610","OIDD7050001","Leading with Grit","Angela Duckworth","78","A","0.5","01/20/2026 - 03/02/2026 W 0330PM - 0629PM","JMHH 365","Wharton Grad Q1/Q3","The aims of Leading With Grit are two-fold: (1) to help students apply scientific insights about passion and perseverance for long-term goals to their own career, and (2) to prepare them to lead an organization that encourages grit among its employees. At the heart of this course are cutting-edge scientific insights on the mindsets, strategies, and contextual factors that incline individuals to pursue challenges that take years (or more) to complete. Each week, in addition to a three-hour seminar, students will complete an experiential activity, a brief written reflection, and readings. Most weeks, we will welcome a Grit Guest, an outside speaker who exemplifies grit, for a fireside chat on that week's topic.","P","OIDD7050001","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1895763","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD7050","2.833333"
"202610","OIDD7050003","Leading with Grit","Angela Duckworth","78","A","0.5","01/20/2026 - 03/02/2026 R 0330PM - 0629PM","JMHH 270","Wharton Grad Q1/Q3","The aims of Leading With Grit are two-fold: (1) to help students apply scientific insights about passion and perseverance for long-term goals to their own career, and (2) to prepare them to lead an organization that encourages grit among its employees. At the heart of this course are cutting-edge scientific insights on the mindsets, strategies, and contextual factors that incline individuals to pursue challenges that take years (or more) to complete. Each week, in addition to a three-hour seminar, students will complete an experiential activity, a brief written reflection, and readings. Most weeks, we will welcome a Grit Guest, an outside speaker who exemplifies grit, for a fireside chat on that week's topic.","P","OIDD7050003","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1895763","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD7050","2.833333"
"202610","OIDD7610401","Climate Risks and Opportunitie","Parinitha Sastry","20","A","1","01/20/2026 - 04/23/2026 MW 0145PM - 0314PM","SHDH 1203","Wharton Grad Full Semester","Climate change represents one of the most urgent threats to humanity’s future. Transforming the global economy to manage this threat will require trillions of dollars in capital, creating unprecedented risks as well as opportunities in financial markets. This course uses the tools of financial economics to understand strategies for managing risks and financing climate technologies across a range of asset classes, including carbon markets, project finance, venture capital, private equity, public equities, fixed income, and real assets. Students will also explore how financing strategies interact with public policy and political risk in both the developed and emerging market contexts. The course concludes with debates on corporate purpose, including what role businesses and financial institutions should play in addressing climate change.","S","FNCE2610401","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1898781","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD7610",""
"202610","OIDD7610402","Climate Risks and Opportunitie","Parinitha Sastry","20","A","1","01/20/2026 - 04/23/2026 MW 0330PM - 0459PM","SHDH 213","Wharton Grad Full Semester","Climate change represents one of the most urgent threats to humanity’s future. Transforming the global economy to manage this threat will require trillions of dollars in capital, creating unprecedented risks as well as opportunities in financial markets. This course uses the tools of financial economics to understand strategies for managing risks and financing climate technologies across a range of asset classes, including carbon markets, project finance, venture capital, private equity, public equities, fixed income, and real assets. Students will also explore how financing strategies interact with public policy and political risk in both the developed and emerging market contexts. The course concludes with debates on corporate purpose, including what role businesses and financial institutions should play in addressing climate change.","S","FNCE2610402","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1898781","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD7610",""
"202610","OIDD7770401","Intro To Python Data Sci","Dean Knox","78","A","0.5","01/20/2026 - 03/02/2026 MW 0145PM - 0314PM","JMHH 345","Wharton Grad Q1/Q3","The goal of this course is to introduce the Python programming language within the context of the closely related areas of statistics and data science. Students will develop a solid grasp of Python programming basics, as they are exposed to the entire data science workflow, starting from interacting with SQL databases to query and retrieve data, through data wrangling, reshaping, summarizing, analyzing and ultimately reporting their results. Competency in Python is a critical skill for students interested in data science. Prerequisites: No prior programming experience is expected, but statistics, through the level of multiple regression is required. This requirement may be fulfilled with MBA courses such as STAT 6130/6210; or by waiving MBA statistics.","S","STAT7770401","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1912231","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD7770","2.920000"
"202610","OIDD7770402","Intro To Python Data Sci","Dean Knox","78","A","0.5","03/16/2026 - 04/23/2026 MW 0145PM - 0314PM","JMHH 345","Wharton Grad Q2/Q4","The goal of this course is to introduce the Python programming language within the context of the closely related areas of statistics and data science. Students will develop a solid grasp of Python programming basics, as they are exposed to the entire data science workflow, starting from interacting with SQL databases to query and retrieve data, through data wrangling, reshaping, summarizing, analyzing and ultimately reporting their results. Competency in Python is a critical skill for students interested in data science. Prerequisites: No prior programming experience is expected, but statistics, through the level of multiple regression is required. This requirement may be fulfilled with MBA courses such as STAT 6130/6210; or by waiving MBA statistics.","S","STAT7770402","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1912232","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD7770","2.920000"
"202610","OIDD8050401","Risk Management","Deniz Selman","15","A","1","01/20/2026 - 04/23/2026 TR 1015AM - 1144AM","JMHH F90","Wharton Grad Full Semester","The last financial crisis and subsequent recession provide ample evidence that failure to properly manage risk can result in disaster. Individuals and firms confront risk in nearly all decisions they make. People face uncertainty in their choice of careers, spending and saving decisions, family choices, and many other facets of life. Similarly, the value that firms create by designing and marketing good products is at risk from a variety of sources. The bankruptcy of a key supplier, sharp rise in cost of financing, destruction of an important asset, impact of global warming, or a liability suit can quickly squander the value created by firms. In extreme cases, risky outcomes can bankrupt a firm, as has happened recently to manufacturers of automobile parts and a variety of financial service firms. The events since the Global Financial Crisis also offer stark reminders that risk can impose significant costs on individuals, firms, governments, and societ6y as a whole. This course explores how individuals and firms assess and evaluate risk, examines the tools available to successfully manage risk, and discusses real-world phenomena that limit the desired amount of risk-sharing. Our focus is primarily on explaining the products and institutions that will serve you better when making decisisions in your future careers and lives.","S","BEPP3050401","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1912915","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8050",""
"202610","OIDD8970001","Global Modular Course","Juan Gallino","40","A","0.5","","NRN 00","Fall/Spring 2nd 8 Wk","Global Modular Course (GMC) - MBA","P","OIDD8970001","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1910567","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8970","3.267777"
"202610","OIDD8970002","Global Modular Course","Senthil Veeraraghavan, Edwin Keh","38","A","0.5","","NRN 00","1 Week Intensive","Global Modular Course (GMC) - MBA","P","OIDD8970002","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1910517","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8970","3.267777"
"202610","OIDD8970003","Global Modular Course","Sergei Savin","35","A","0.5","","NRN 00","Intersession","Global Modular Course (GMC) - MBA","P","OIDD8970003","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1888211","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8970","3.267777"
"202610","OIDD8970004","Global Modular Course","Hummy Song","35","A","0.5","","NRN 00","Fall/Spring 2nd 8 Wk","Global Modular Course (GMC) - MBA","P","OIDD8970004","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8970","3.267777"
"202610","OIDD8970401","Global Modular Course","Ziv Katalan, Senthil Veeraraghavan","30","A","0.5","","NRN 00","Intersession","Global Modular Course (GMC) - MBA","P","OIDD8970401","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1888189","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8970","3.267777"
"202610","OIDD8970403","Global Modular Course","Sergei Savin, Janice Bellace","0","A","0.5","","NRN 00","1 Week Intensive","Global Modular Course (GMC) - MBA","S","LGST8980403","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1910313","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8970","3.267777"
"202610","OIDD8970405","Global Modular Course","Philip Nichols, Edwin Keh","40","A","0.5","","NRN 00","Intersession","Global Modular Course (GMC) - MBA","S","LGST8980405","","","WM","OIDD","Course Match","https://canvas.upenn.edu/courses/1888208","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8970","3.267777"
"202610","OIDD8990001","Independent Study","Patrick Harker","60","A","0.5","01/14/2026 - 04/29/2026 MW 0830AM - 0959AM","WHRT RM","Fall/Spring 14 Wk","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990001","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990002","Independent Study","Patrick Harker","60","A","0.5","01/14/2026 - 04/29/2026 MW 1015AM - 1144AM","RM REQ","Fall/Spring 14 Wk","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990002","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990036","Independent Study","Serguei Netessine","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990036","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990037","Independent Study","Serguei Netessine","1","A","1","","WHRT RM","Fall/Spring 14 Wk","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990037","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990041","Independent Study","Serguei Netessine","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990041","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990042","Independent Study","Serguei Netessine","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990042","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990043","Independent Study","Sergei Savin","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990043","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990044","Independent Study","Serguei Netessine","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990044","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990046","Independent Study","Karl Ulrich","1","A","1","","WHRT RM","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990046","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990047","Independent Study","Sergei Savin","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990047","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990048","Independent Study","Sergei Savin","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990048","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990049","Independent Study","Kartik Hosanagar","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990049","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990054","Independent Study","Gad Allon","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990054","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990055","Independent Study","Gad Allon","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990055","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990056","Independent Study","Gad Allon","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990056","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990057","Independent Study","Gad Allon","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990057","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990058","Independent Study","Gus Cooney","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990058","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990059","Independent Study","Gad Allon","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990059","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990060","Independent Study","Neha Sharma","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990060","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990061","Independent Study","Gad Allon","1","A","0.5","","","Wharton Grad Q1/Q3","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990061","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990062","Independent Study","Kartik Hosanagar","1","A","0.5","","","Wharton Grad Q2/Q4","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990062","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
